,summary,Mitigation,Hazard,Causes,Impacts,word
thailändisc…,7.728026157785246,-0.012653779156538803,0.004148216795657175,0.016148405152911823,-0.004816402804350951,thailändisc…
erdbeben thailändisc…,7.728026157785246,-0.012653779156538803,0.004148216795657175,0.016148405152911823,-0.004816402804350951,erdbeben thailändisc…
+311,6.924036793279566,-0.014590655204641456,0.004592645548659318,0.01739832254159279,-0.004241133970668045,+311
thailändisc… +311,6.924036793279566,-0.014590655204641456,0.004592645548659318,0.01739832254159279,-0.004241133970668045,thailändisc… +311
+311 chars,6.713056043783966,-0.01515556686542759,0.0047217479187603925,0.01775962922838804,-0.00407092698816888,+311 chars
Burma,121.04840279032203,0.00693064128392497,0.0024901176788063506,-0.011752423130111558,0.0004048376866439869,Burma
thailand burma,34.711501202020045,0.0005777255978231276,-0.006024079895617612,-0.0025438596404800244,0.007618951376068289,thailand burma
burma südostasiatisch+en,6.836081853446875,-0.014822971520464946,0.004645766736828393,0.017547086719879305,-0.004171271905594991,burma südostasiatisch+en
noch lage,8.207812168733252,-0.011634696861537301,0.003913288217591974,0.015483963135324477,-0.005114052168956553,noch lage
unübersichtlich,123.7915854751634,0.015904059481056904,-0.004156148317562484,-0.005132041393399763,-0.009613834491719868,unübersichtlich
lage un+übersichtlich,69.72517458206806,0.012066667449213437,-0.004353710394828037,-0.0036228273407287585,-0.006315263979717726,lage un+übersichtlich
teil+e südostasien+s,28.488185472602066,0.0031974443154330835,0.0039436087082067,0.003243669665198476,-0.010677590355144184,teil+e südostasien+s
südostasien+s erschütter+t,43.881077269891136,0.0009557359587271184,0.01724687553824475,-0.005684638665891029,-0.01313954032750011,südostasien+s erschütter+t
erschütter+t betreff+en,11.154235260472836,-0.006860994895850523,0.0028031568957919343,0.012312018961594985,-0.00646561466324027,erschütter+t betreff+en
betreff+en thailändisch+e,9.885272928311228,-0.008662654293127663,0.0032239607173037777,0.013520339570821532,-0.005963405247242593,betreff+en thailändisch+e
+785,5.614878652455287,-0.018599332669518378,0.005503596899634254,0.019929795346160743,-0.003008809722924552,+785
haupt+stadt +785,5.614878652455287,-0.018599332669518378,0.005503596899634254,0.019929795346160743,-0.003008809722924552,haupt+stadt +785
+785 chars,5.533124199689324,-0.0188969261981083,0.005570739315528363,0.02011468791420531,-0.0029150122399107235,+785 chars
aus+ge+ruf+en erdbeben,17.05875871132675,-0.0012080341763392175,0.001469504235562909,0.008440686017750727,-0.00798838096890163,aus+ge+ruf+en erdbeben
burma minutenlang,7.1684587612281305,-0.01396765400590551,0.004449993912153075,0.016998153335502544,-0.0044275624226704285,burma minutenlang
erde land+ern,12.914224811528168,-0.004797670069195743,0.0023186440263781266,0.010912503500451653,-0.007030107565094186,erde land+ern
land+ern südostasien+s,24.89846757209675,0.0030670731766196968,0.00044878971679299356,0.005442205576444536,-0.00909779892007454,land+ern südostasien+s
usg+s meld+et,25.768578341069496,0.0034246119408299245,0.0003629956863956247,0.005189013777563913,-0.009189319266323706,usg+s meld+et
meld+et beb+en,21.96003314530102,0.0017178407807749148,0.0007719685796534397,0.006394432655063542,-0.008750822664836632,meld+et beb+en
thailand ruf+t,10.071666381108646,-0.00837769641101118,0.0031575488914949933,0.013330105920638977,-0.006043446446584826,thailand ruf+t
ruf+t not+stand,9.618159480454375,-0.009084838419343124,0.0033222531227667593,0.01380156448245104,-0.005844384517753228,ruf+t not+stand
not+stand bangkok,21.913496780901095,-0.010424053060528694,-0.009682366819399291,-0.00548204620483049,0.02621224359337831,not+stand bangkok
bangkok hochhaus,15.239010881619983,-0.002613787775731244,0.0018029461754448417,0.009414027874597261,-0.007616412224892415,bangkok hochhaus
hochhaus ein+ge+stürz+t,17.549713477417875,-0.0008644123760416448,0.0013878266000011516,0.008201764677570897,-0.008078711817280742,hochhaus ein+ge+stürz+t
lage ...,6.191621015635183,-0.016674446858597945,0.0050676853642442985,0.01872368992268658,-0.0036077228887443787,lage ...
... minutenlang,6.304711174127057,-0.016328909791824747,0.004989138403023462,0.01850532291282651,-0.0037138193473526507,... minutenlang
ist…,6.865404854369124,-0.02368709142791106,-0.004117414633577441,0.008817680287460836,0.022497116866245132,ist…
lage ist…,5.077746347691736,-0.020688865703309564,0.005973605774355651,0.02121903883131388,-0.0023433332014338296,lage ist…
+986,5.018355858781511,-0.02094115480885684,0.0060301289227199665,0.021373284330163403,-0.0022618941509125598,+986
ist… +986,5.018355858781511,-0.02094115480885684,0.0060301289227199665,0.021373284330163403,-0.0022618941509125598,ist… +986
+986 chars,4.9715221868756725,-0.0211434360002017,0.0060754131159786685,0.021496735025533016,-0.0021964275857520427,+986 chars
thailand hochhaus,7.4564311753557515,-0.013273167518080522,0.004290637759338315,0.016549970924289756,-0.004633819307515383,thailand hochhaus
hochhaus stürz+t,7.489810559414432,-0.017739767235340875,0.017981715765601806,0.012083371207029557,-0.009100419024775996,hochhaus stürz+t
stürz+t bangkok,8.287012129022756,-0.018280939671535424,0.024341263416145592,0.00875752643421911,-0.011822842870890376,stürz+t bangkok
südostasien erschütter+t,66.10052506788033,0.006893845755734205,0.01267855129367957,-0.0052470534006929855,-0.015847925221195387,südostasien erschütter+t
lieg myanmar,46.147035603407836,-0.01376796305678969,0.043297723013761606,-0.02422896554986037,-0.005834531259385184,lieg myanmar
bangkok wank+ten,8.602217819080886,-0.021114052402929274,0.03436991959123028,0.0049959488710683946,-0.015378986940213587,bangkok wank+ten
Hochhäuser,19.87149208526341,-0.0033477385443276162,0.007620100113777542,0.0033158551417315626,-0.006845979007665747,Hochhäuser
wank+ten hochhaus+er,8.747007979980586,-0.017279776089750214,0.023806823105196915,0.008283967676661688,-0.011969138152983583,wank+ten hochhaus+er
der bewohner,8.5902024801712,-0.015111448693254039,0.016524061800253197,0.010875605737759877,-0.009471971508396092,der bewohner
Millionenmetropole,111.89560834004723,0.014162744789544338,-0.00218522434981355,-0.0038300409826941446,-0.010744169488429907,Millionenmetropole
bewohner million+en+metropole,8.761959473328362,-0.014558585977929752,0.015759183989375255,0.010887883697491134,-0.009338974738117293,bewohner million+en+metropole
million+en+metropole lauf+en,9.227210757861624,-0.013932932474391183,0.016179512056686527,0.010142844633783668,-0.009774854563974629,million+en+metropole lauf+en
lauf+en panik,12.73610264333495,-0.008420495633161594,0.01280260242406462,0.007687720916858761,-0.010352041073113334,lauf+en panik
panik gebäude+n,8.497049022712002,-0.018600306001767687,0.026422239264767347,0.007771781304262722,-0.012661354221780895,panik gebäude+n
+1270,4.653954323001909,-0.025994874301790896,0.01659210916740963,0.01910315064108774,-0.0050174008963997895,+1270
panik +1270,4.653954323001909,-0.025994874301790896,0.01659210916740963,0.01910315064108774,-0.0050174008963997895,panik +1270
+1270 char+s,4.616256405148245,-0.026038346327917492,0.016214561727113656,0.01934889645155773,-0.004820762951142613,+1270 char+s
erbebe+n stärke,7.301954291157121,-0.014635261589372343,0.007395789320126333,0.015821138133177075,-0.005497142502185246,erbebe+n stärke
"7,7 zentrum",5.977708936455509,-0.018994138974676604,0.010179498586517004,0.017564299022938334,-0.004995347614039558,"7,7 zentrum"
myanmar zentrum,5.977708936455509,-0.018994138974676604,0.010179498586517004,0.017564299022938334,-0.004995347614039558,myanmar zentrum
myanmar freitag,31.268557419680846,0.0017512380890907164,0.010918249022754765,0.00027908439779118083,-0.013235638773429379,myanmar freitag
freitag stark+es,27.35981234009956,-0.02508176411800313,0.08495613018667349,-0.023863402614624996,-0.03809682973142242,freitag stark+es
usg+s stärke,31.378626404545113,0.005383854780820972,-0.00010824045678911275,0.0037955061057370005,-0.00968801001879061,usg+s stärke
erd+stoß+e thailand,5.9455344506351775,-0.017460699975278132,0.005246079873440604,0.019218471063448834,-0.003364707869600118,erd+stoß+e thailand
thailand china,19.26217472088948,0.00023608000642265153,0.0011258028883371993,0.0074340419313614625,-0.00836654346141556,thailand china
china spür+en,5.486787357262699,-0.019068636526402245,0.005609449561869944,0.02022117754396166,-0.0028607437825338713,china spür+en
bangkok werd+en,9.337465568954242,-0.009547189256822205,0.0034297574856517713,0.01410868933355638,-0.005713435939369479,bangkok werd+en
Geschäfte,5.151918160931389,-0.020380211479139584,0.005904388391248341,0.021029916956726055,-0.0024426468504023364,Geschäfte
werd+en geschäft+e,5.151918160931389,-0.020380211479139584,0.005904388391248341,0.021029916956726055,-0.0024426468504023364,werd+en geschäft+e
geschäft+e evakuier+t,5.047596095037148,-0.020816360562236166,0.0060021759500161745,0.021297025335778815,-0.002302207222279161,geschäft+e evakuier+t
evakuier+t mensch+en,5.022259043136383,-0.021718633995064948,0.008425684388476315,0.020595805143955155,-0.003039373337120869,evakuier+t mensch+en
flohen,9.051015865398655,-0.010470992848700128,0.004857252738995326,0.014015802568002502,-0.005995058696503171,flohen
Häu…,5.311307329931166,-0.02074922620556214,0.008811451504680436,0.019660062833092032,-0.0036297366661570767,Häu…
flieh+en häu…,5.311307329931166,-0.02074922620556214,0.008811451504680436,0.019660062833092032,-0.0036297366661570767,flieh+en häu…
häu… kopier+e,5.377617636383442,-0.02054561444136847,0.008917135240445986,0.019448593508225823,-0.003764551889083901,häu… kopier+e
hin+zu+füg+en zentrum,6.652668702430566,-0.017821101689814704,0.01231669530499189,0.015441320754325766,-0.006460284782151995,hin+zu+füg+en zentrum
+914,6.191621015635183,-0.016674446858597945,0.0050676853642442985,0.01872368992268658,-0.0036077228887443787,+914
erd+stoß+e +914,6.191621015635183,-0.016674446858597945,0.0050676853642442985,0.01872368992268658,-0.0036077228887443787,erd+stoß+e +914
+914 chars,6.06267679655262,-0.01708034765401331,0.005159839264356142,0.01897948466963839,-0.0034825451720785572,+914 chars
betreff+en bangkok,11.165701184628018,-0.006846071508715742,0.002799662370656491,0.01230195586605021,-0.006469737136073358,betreff+en bangkok
flüchteten,25.39143688046753,-0.032440711442901,-0.028862758036757648,-0.029783126139951027,0.08819567315545833,flüchteten
bangkok flücht+eten,11.715482465836867,-0.007313573606469343,0.0014994710173396552,0.010704086149723777,-0.0031250232372567986,bangkok flücht+eten
flücht+eten mensch+en,13.74134209311645,-0.0039610720645340165,0.0021214323286798675,0.010340493967786505,-0.007255992407221966,flücht+eten mensch+en
mensch+en frei+e,17.497456464451194,-0.0009003430764585135,0.0013963702941305327,0.008226765380301026,-0.008069276874934106,mensch+en frei+e
frei+e ein,22.50743650599407,0.0019876769725065578,0.0007074095770831796,0.006204411598252591,-0.008820427751527351,frei+e ein
erdbeben asien,19.792455317730404,0.0005494447510213211,0.00105107092391953,0.007214738875532306,-0.008448112841393051,erdbeben asien
asien thailand,12.310874692188362,-0.01463871426452584,-0.00655132795587338,0.002392757438131534,0.020736280626677865,asien thailand
maximale,9.036523217218654,-0.01006586342479513,0.0035501827465221525,0.014452151452539317,-0.005565770174084405,maximale
der maximal+e,6.36502403002443,-0.016148455947019157,0.00494808224411115,0.01839105909384865,-0.0037690579295302155,der maximal+e
maximal+e stärke,6.112728351352908,-0.016921240830173854,0.005123731168266062,0.018879309924751345,-0.003531683461705491,maximal+e stärke
betrug,5.9455344506351775,-0.017460699975278132,0.005246079873440604,0.019218471063448834,-0.003364707869600118,betrug
stärke betrag,5.9455344506351775,-0.017460699975278132,0.005246079873440604,0.019218471063448834,-0.003364707869600118,stärke betrag
"betrag 7,7",5.9455344506351775,-0.017460699975278132,0.005246079873440604,0.019218471063448834,-0.003364707869600118,"betrag 7,7"
+3095,5.335405493805864,-0.06394801830921508,0.12909487574894998,-0.022250214679066977,-0.04577476920699178,+3095
erdb… +3095,5.335405493805864,-0.06394801830921508,0.12909487574894998,-0.022250214679066977,-0.04577476920699178,erdb… +3095
+3095 chars,5.231623902219775,-0.05662597883235592,0.10906399375544061,-0.014512592934340691,-0.03811182549239876,+3095 chars
erdbeben gfz,24.94412040803872,0.0030862634982849633,0.0004441864707689579,0.0054286248630825654,-0.009102715475433133,erdbeben gfz
Sehr,9.849746939641594,-0.023035206943237067,0.04573985658406191,-0.00039859102511189716,-0.01998706508733545,Sehr
gfz sehr,9.849746939641594,-0.023035206943237067,0.04573985658406191,-0.00039859102511189716,-0.01998706508733545,gfz sehr
sehr schwer+es,11.222339354763298,-0.03492268449795466,0.0842737267010992,-0.015220558353433113,-0.034123691114620276,sehr schwer+es
